2665.275749,8742.5811,11.604165
2665.277138,8735.6123,11.598122
2665.278526,8735.9814,11.604314
2665.279915,8747.124,11.621602
2665.281304,8734.7266,11.600727
2665.282693,8736.0322,11.603376
2665.284082,8724.208,11.597373
2665.285471,8737.2793,11.601667
2665.28686,8733.498,11.597717
2665.288249,8748.8613,11.605634
2665.289638,8712.7236,11.588942
2665.291027,8751.582,11.616113
2665.292416,8732.7627,11.597062
2665.293805,8731.1387,11.598384
2665.295194,8732.8584,11.604398
2665.296583,8738.6182,11.602361
2665.297971,8742.2803,11.606598
2665.29936,8732.6387,11.60341
2665.300749,8726.2432,11.601468
2665.302138,8721.5928,11.596291
2665.303527,8717.9932,11.601504
2665.304916,8732.5879,11.59935
2665.306305,8747.9395,11.609482
2665.307694,8710.3828,11.595353
2665.309083,8719.2354,11.598235
2665.310472,8742.4404,11.604386
2665.311861,8729.2236,11.608636
2665.31325,8750.7861,11.607891
2665.314639,8738.9033,11.605705
2665.316028,8746.3877,11.604672
2665.317416,8756.7861,11.61025
2665.318805,8738.2314,11.605823
2665.320194,8760.1621,11.612028
2665.321583,8740.7197,11.60701
2665.322972,8731.873,11.600501
2665.324361,8749.0889,11.610171
2665.32575,8730.2314,11.601156
2665.327139,8750.1523,11.610883
2665.328528,8742.8623,11.605545
2665.329917,8725.2686,11.603465
2665.331306,8735.834,11.602607
2665.332695,8727.7236,11.599555
2665.334084,8726.6357,11.611349
2665.335473,8740.8291,11.601094
2665.336861,8739.8125,11.603103
2665.33825,8733.8262,11.603868
2665.339639,8712.4824,11.592346
2665.341028,8733.1338,11.605954
2665.342417,8746.6895,11.604186
2665.343806,8740.4102,11.605147
2665.345195,8761.7354,11.612117
2665.346584,8732.4648,11.602255
2665.347973,8743.9072,11.607014
2665.349362,8732.4912,11.605594
2665.350751,8737.1563,11.612046
2665.35214,8743.3506,11.608284
2665.353529,8743.7725,11.607924
2665.354918,8727.6094,11.601439
2665.356306,8724.6611,11.597329
2665.357695,8752.957,11.605817
2665.359084,8731.3799,11.605861
2665.360473,8753.0479,11.617867
2665.361862,8743.5957,11.609845
2665.363251,8750.876,11.608671
2665.36464,8737.3838,11.606843
2665.366029,8745.1406,11.615699
2665.367418,8747.1787,11.611364
2665.368807,8748.1641,11.607534
2665.370196,8745.7607,11.609687
2665.371585,8749.0996,11.613482
2665.372974,8730.499,11.6056
2665.374363,8723.6592,11.595828
2665.375751,8762.1357,11.618638
2665.37714,8736.8643,11.605142
2665.378529,8751.6416,11.61175
2665.379918,8755.8281,11.61498
2665.381307,8730.9023,11.60291
2665.382696,8752.709,11.610368
2665.384085,8753.0684,11.61376
2665.385474,8756.1748,11.620126
2665.386863,8721.7402,11.599491
2665.388252,8744.6934,11.611013
2665.389641,8750.457,11.610227
2665.39103,8752.1182,11.609354
2665.392419,8744.418,11.608288
2665.393808,8729.0664,11.59648
2665.395196,8738.6699,11.613334
2665.396585,8728.8086,11.602177
2665.397974,8735.0107,11.609075
2665.399363,8744.2871,11.620975
2665.400752,8748.5059,11.61102
2665.402141,8745.8428,11.610786
2665.40353,8731.0215,11.607578
2665.404919,8725.1133,11.606909
2665.406308,8756.1055,11.612278
2665.407697,8730.8662,11.601693
2665.409086,8741.0645,11.613493
2665.410475,8733.9941,11.603654
